Alfred Hitchcock Presents: Season 2: The Rose Garden,1956
Alfred Hitchcock Presents: Season 2: The Better Bargain,1956
Alfred Hitchcock Presents: Season 2: Jonathan,1956
Alfred Hitchcock Presents: Season 2: Crack of Doom,1956
Alfred Hitchcock Presents: Season 2: One for the Road,1956
Alfred Hitchcock Presents: Season 2: The Cream of the Jest,1956
Alfred Hitchcock Presents: Season 2: Number Twenty-Two,1956
Alfred Hitchcock Presents: Season 2: The End of Indian Summer,1956
Alfred Hitchcock Presents: Season 2: Bottle of Wine,1956
Alfred Hitchcock Presents: Season 2: Malice Domestic,1956
Alfred Hitchcock Presents: Season 2: My Brother Richard,1956
Alfred Hitchcock Presents: Season 2: Manacled,1956
Alfred Hitchcock Presents: Season 2: I Killed the Count: Part 3,1956
Alfred Hitchcock Presents: Season 2: I Killed the Count: Part 1,1956
Alfred Hitchcock Presents: Season 2: I Killed the Count: Part 2,1956
Adam-12: Season 2: Log 124: Airport,1969
Adam-12: Season 2: Log 94: Vengeance,1969
Adam-12: Season 2: Log 104: The Bomb,1969
Adam-12: Season 2: Log 74: Light Duty,1969
Adam-12: Season 2: Log 114: The Hero,1969
Adam-12: Season 2: Log 134: Child Stealer,1969
Adam-12: Season 2: Log 144: Bank Robbery,1969
Adam-12: Season 2: Log 44: Attempted Bribery,1969
Adam-12: Season 2: Log 173: Shoplift,1969
Adam-12: Season 3: Log 174: Loan Sharks,1970
Adam-12: Season 3: Log 35: Easy  Bare Rider,1970
Adam-12: Season 3: Log 95: Purse Snatcher,1970
Adam-12: Season 3: Log 45: Bright Boy,1970
Adam-12: Season 3: Log 65: Cigarettes  Cars and Wild  Wild Women,1970
Adam-12: Season 3: Log 55: Missing Child,1970
Adam-12: Season 3: Log 75: Have a Nice Weekend,1970
Adam-12: Season 3: Log 105: Elegy for a Pig,1970
Adam-12: Season 1: Log 81: The Long Walk,1968
Adam-12: Season 1: Log 36: Jimmy Eisley's Dealing Smack,1968
Adam-12: Season 1: Log 61: The Runaway,1968
Adam-12: Season 1: Log 122: Christmas: The Yellow Dump Trunk,1968
Adam-12: Season 1: Log 112: You Blew It,1968
Adam-12: Season 1: Log 51: A Jumper - Code Two,1968
Adam-12: Season 1: Log 62: Grand Theft Horse?,1968
Adam-12: Season 1: Log 33: It All Happened So Fast,1968
Adam-12: Season 1: Log 152: A Dead Cop Can't Help Anyone,1968
Adam-12: Season 1: Log 12: He - He Was Trying to Kill Me,1968
Adam-12: Season 1: Log 73: I'm Still a Cop,1968
Adam-12: Season 1: Log 102: We Can't Just Walk Away from It,1968
Adam-12: Season 1: Log 22: ...So This Little Guy Goes into This Bar  and...,1968
Adam-12: Season 2: Log 15: Exactly One Hundred Yards,1969
Adam-12: Season 1: Log 172: Boy...the Things You Do for the Job,1968
Adam-12: Season 1: Log 92: Tell Him He Pushed Back a Little Too Hard,1968
Adam-12: Season 2: Log 83: A Different Thing,1969
Adam-12: Season 2: Log 23: Pig Is A Three Letter Word,1969
Adam-12: Season 2: Log 52: Good Cop: Handle with Care,1969
Adam-12: Season 2: Log 153: Find Me A Needle,1969
Adam-12: Season 2: Log 123: Courtroom,1969
Adam-12: Season 2: Log 93: Once A Junkie,1969
Adam-12: Season 2: Log 63: Baby,1969
Adam-12: Season 2: Log 103: A Sound Like Thunder,1969
Adam-12: Season 2: Log 34: Astro,1969
Adam-12: Season 2: Log 43: Hostage,1969
Adam-12: Season 2: Log 142: As High As You Are,1969
Adam-12: Season 2: Log 143: Cave,1969
Adam-12: Season 2: Log 24: A Rare Occasion,1969
Adam-12: Season 2: Log 54: Impersonation,1969
Adam-12: Season 2: Log 64: Bottom Of The Bottle,1969
Adam-12: Season 2: Log 14: S.W.A.T.,1969
Adam-12: Season 1: Log 1: The Impossible Mission,1968
Adam-12: Season 1: Log 11: It's Just a Little Dent  Isn't It?,1968
Adam-12: Season 1: Log 141: The Color TV Bandit,1968
Adam-12: Season 1: Log 101: Someone Stole My Lawn,1968
Adam-12: Season 1: Log 72: El Presidente,1968
Adam-12: Season 1: Log 111: Snake in the Trunk,1968
Adam-12: Season 1: Log 132: Producer,1968
Adam-12: Season 1: Log 91: You're Not the First Guy's Had the Problem,1968
Adam-12: Season 1: Log 131:  Reed  the Dicks Have Their Job and We Have Ours,1968
Adam-12: Season 1: Log 71: I Feel Like a Fool  Malloy,1968
Adam-12: Season 1: Log 161: And You Want Me to Get Married!,1968
Adam-12: Season 3: Log 25: Indians,1970
Adam-12: Season 3: Log 96: Pilgrimage,1970
Adam-12: Season 3: Log 135: Arson,1970
Adam-12: Season 3: Log 175: Con Artists,1970
Adam-12: Season 3: Log 85: Sign of the Twins,1970
Adam-12: Season 3: Log 26: L.E.M.R.A.S. (Law Enforcement Manpower Resources Allocation System),1970
Adam-12: Season 3: Log 115: Gang War,1970
Adam-12: Season 3: Log 66: The Vandals,1970
Adam-12: Season 3: Log 155: I.A.D. (Internal Affairs Department),1970
Adam-12: Season 3: Log 165: Once a Cop,1970
Adam-12: Season 3: Log 36: Man Between,1970
Adam-12: Season 3: Log 164: The Poachers,1970
Adam-12: Season 3: Log 76: Militants,1970
Adam-12: Season 3: Log 56: Vice Versa,1970
Adam-12: Season 3: Log 16: Child in Danger,1970
Adam-12: Season 4: Citizens All,1971
Adam-12: Season 4: The Princess And The Pig,1971
Adam-12: Season 4: The Tip,1971
Adam-12: Season 4: The Parole Violator,1971
Adam-12: Season 4: Adoption,1971
Adam-12: Season 4: Mary Hong Loves Tommy Chen,1971
Adam-12: Season 4: Sub-Station,1971
Adam-12: Season 4: Back-Up 1L-20,1971
Adam-12: Season 4: Who Won?,1971
Adam-12: Season 4: Eyewitness,1971
Adam-12: Season 4: The Wednesday Warrior,1971
Adam-12: Season 5: Dirt Duel,1972
Adam-12: Season 5: The Late Baby,1972
Adam-12: Season 5: Airdrop,1972
Adam-12: Season 5: Lost And Found,1972
Adam-12: Season 5: Training Wheels,1972
Adam-12: Season 3: Log 88: Reason to Run,1970
Adam-12: Season 3: Log 106: Post Time,1970
Adam-12: Season 4: Extortion,1971
Adam-12: Season 3: Log 125: Safe Job,1970
Adam-12: Season 4: The Grandmother,1971
Adam-12: Season 4: Million Dollar Buff,1971
Adam-12: Season 4: The Search,1971
Adam-12: Season 4: The Sniper aka The Radical,1971
Adam-12: Season 4: Truant,1971
Adam-12: Season 4: The Ferret,1971
Adam-12: Season 4: Anniversary,1971
Adam-12: Season 4: Ambush,1971
Adam-12: Season 4: Assassination,1971
Adam-12: Season 4: Day Watch,1971
Adam-12: Season 4: Pick-Up,1971
Adam-12: Season 4: The Dinosaur,1971
Adam-12: Season 5: Easy Rap,1972
Adam-12: Season 6: Harbor Division,1973
Adam-12: Season 5: Anatomy Of A 415,1972
Adam-12: Season 5: Keeping Tabs,1972
Adam-12: Season 6: West Valley Division,1973
Adam-12: Season 6: Venice Division,1973
Adam-12: Season 6: Rampart Division,1973
Adam-12: Season 6: Foothill Division,1973
Adam-12: Season 6: Training Division,1973
Adam-12: Season 6: Capture,1973
Adam-12: Season 6: Hot Shot,1973
Adam-12: Season 6: Van Nuys Division,1973
Adam-12: Season 6: If The Shoe Fits,1973
Adam-12: Season 6: Southwest Division,1973
Adam-12: Season 6: Hollywood Division,1973
Adam-12: Season 6: Northeast Division,1973
Adam-12: Season 5: Vendetta,1972
Adam-12: Season 5: The Surprise,1972
Adam-12: Season 5: Harry Nobody,1972
Adam-12: Season 5: Badge Heavy,1972
Adam-12: Season 5: O'Brien's Stand,1972
Adam-12: Season 5: Gifts And Long Letters,1972
Adam-12: Season 5: Hot Spell,1972
Adam-12: Season 5: The Chaser,1972
Adam-12: Season 5: The Beast,1972
Adam-12: Season 5: Citizen's Arrest 484,1972
Adam-12: Season 5: Clear With A Civilian (pt 2),1972
Adam-12: Season 5: Clear With A Civilian (pt 1),1972
Adam-12: Season 5: A Fool And His Money,1972
Adam-12: Season 5: Suspended,1972
Adam-12: Season 5: Night Watch,1972
Adam-12: Season 5: Killing Ground,1972
Adam-12: Season 7: Credit Risk,1974
Adam-12: Season 7: Point Of View,1974
Adam-12: Season 7: Earthquake aka Lady Beware,1974
Adam-12: Season 7: X-Force,1974
Adam-12: Season 7: Alcohol,1974
Adam-12: Season 6: Routine Patrol,1973
Adam-12: Season 6: Krash,1973
Adam-12: Season 6: Skywatch (pt 1),1973
Adam-12: Season 6: Sunburn,1973
Adam-12: Season 6: Trouble In The Bank,1973
Adam-12: Season 6: The Sweet Smell...,1973
Adam-12: Season 6: Taking It Easy,1973
Adam-12: Season 6: North Hollywood Division,1973
Adam-12: Season 7: Team Work,1974
Adam-12: Season 7: Camp (pt 2),1974
Adam-12: Season 7: Suspect Number One,1974
Adam-12: Season 7: Roll Call,1974
Adam-12: Season 6: L.A. International,1973
Adam-12: Season 6: Skywatch (pt 2),1973
Adam-12: Season 7: Camp (pt 1),1974
Adam-12: Season 6: Clinic On Eighteenth Street,1973
Adam-12: Season 7: Christmas,1974
Adam-12: Season 7: Pot Shot,1974
Adam-12: Season 7: G.T.A.,1974
Adam-12: Season 7: Follow Up,1974
Adam-12: Season 7: Suicide,1974
Adam-12: Season 7: Operation Action,1974
Adam-12: Season 7: Gus Corbin,1974
Adam-12: Season 7: Victim Of The Crime,1974
Adam-12: Season 7: Pressure Point,1974
Adam-12: Season 7: Lady's Night,1974
Adam-12: Season 7: Citizen With Gun,1974
Adam-12: Season 7: Something Worth Dying For (pt 2),1974
Adam-12: Season 7: Something Worth Dying For (pt 1),1974
Adam-12: Season 7: Dana Hall,1974
Alfred Hitchcock Presents: Season 3: The Glass Eye,1957
Alfred Hitchcock Presents: Season 3: Heart of Gold,1957
Alfred Hitchcock Presents: Season 3: The Deadly,1957
Alfred Hitchcock Presents: Season 3: Miss Paisley's Cat,1957
Alfred Hitchcock Presents: Season 3: The Percentage,1957
Alfred Hitchcock Presents: Season 3: Together,1957
Alfred Hitchcock Presents: Season 3: Miss Bracegirdle Does Her Duty,1957
Alfred Hitchcock Presents: Season 3: On the Nose,1957
Alfred Hitchcock Presents: Season 3: The Right Kind of House,1957
Alfred Hitchcock Presents: Season 3: Foghorn,1957
Alfred Hitchcock Presents: Season 3: Death Sentence,1957
Alfred Hitchcock Presents: Season 3: The Crocodile Case,1957
Alfred Hitchcock Presents: Season 3: The Canary Sedan,1957
Alfred Hitchcock Presents: Season 3: Impromptu Murder,1957
